generation,rank_1,rank_2,swapAccepted
9538000,1,2,1
9539000,2,4,1
9540000,1,4,1
9541000,2,3,1
9542000,3,4,1
9543000,1,3,1
9544000,1,4,1
9545000,3,4,1
9546000,1,3,1
9547000,1,3,1
9548000,2,3,1
9549000,2,3,1
9550000,1,2,1
9551000,1,3,1
9552000,2,4,1
9553000,2,3,1
9554000,2,4,1
9555000,2,3,1
9556000,3,4,1
9557000,2,3,1
9558000,2,4,1
9559000,1,2,1
9560000,1,2,1
9561000,2,3,1
9562000,1,2,1
9563000,1,2,1
9564000,1,2,1
9565000,1,3,0
9566000,3,4,1
9567000,1,2,0
9568000,2,4,0
9569000,1,2,1
9570000,3,4,1
9571000,1,3,1
9572000,2,3,1
9573000,1,3,1
9574000,2,4,1
9575000,3,4,1
9576000,1,2,1
9577000,2,3,1
9578000,1,4,1
9579000,2,4,1
9580000,2,4,1
9581000,2,3,1
9582000,1,2,1
9583000,1,3,1
9584000,2,3,1
9585000,1,3,1
9586000,1,3,1
9587000,3,4,1
9588000,1,4,1
9589000,1,4,1
9590000,1,3,0
9591000,2,3,1
9592000,1,2,1
9593000,1,3,1
9594000,2,4,1
9595000,1,4,1
9596000,1,3,1
9597000,1,3,1
9598000,3,4,1
9599000,2,3,1
9600000,1,2,1
9601000,3,4,0
9602000,2,4,1
9603000,3,4,1
9604000,3,4,1
9605000,1,4,1
9606000,1,2,1
9607000,1,3,1
9608000,3,4,1
9609000,3,4,1
9610000,1,4,1
9611000,2,4,1
9612000,1,4,1
9613000,1,4,0
9614000,1,3,1
9615000,2,4,1
9616000,2,3,1
9617000,3,4,1
9618000,1,3,1
9619000,3,4,0
9620000,1,2,1
9621000,2,4,1
9622000,1,2,1
9623000,2,4,1
9624000,2,3,1
9625000,2,3,1
9626000,1,4,1
9627000,2,3,1
9628000,3,4,1
9629000,2,3,1
9630000,1,3,1
9631000,1,3,1
9632000,3,4,1
9633000,2,3,0
9634000,3,4,1
9635000,1,3,1
9636000,3,4,1
9637000,2,4,0
9638000,2,4,1
9639000,2,4,1
9640000,1,4,1
9641000,1,4,0
9642000,2,3,1
9643000,1,3,1
9644000,1,4,1
9645000,1,2,1
9646000,1,4,1
9647000,1,4,1
9648000,2,4,1
9649000,2,4,1
9650000,2,4,1
9651000,2,3,1
9652000,3,4,1
9653000,1,3,1
9654000,3,4,1
9655000,1,3,1
9656000,2,4,1
9657000,1,2,1
9658000,1,3,1
9659000,1,3,0
9660000,2,4,1
9661000,2,4,1
9662000,1,3,1
9663000,1,4,0
9664000,1,2,1
9665000,3,4,1
9666000,2,3,1
9667000,2,3,1
9668000,2,4,1
9669000,1,3,0
9670000,1,2,1
9671000,1,4,1
9672000,1,2,1
9673000,3,4,1
9674000,1,2,1
9675000,3,4,1
9676000,1,4,1
9677000,2,4,1
9678000,1,3,1
9679000,1,2,1
9680000,1,3,1
9681000,1,2,1
9682000,1,2,1
9683000,2,4,1
9684000,1,4,1
9685000,2,3,0
9686000,3,4,1
9687000,1,2,1
9688000,3,4,1
9689000,3,4,1
9690000,3,4,1
9691000,1,4,1
9692000,1,4,0
9693000,2,4,1
9694000,1,3,1
9695000,1,3,1
9696000,1,3,1
9697000,2,3,1
9698000,3,4,1
9699000,1,3,0
9700000,2,3,1
9701000,2,4,1
9702000,3,4,0
9703000,2,3,1
9704000,2,3,1
9705000,3,4,1
9706000,3,4,1
9707000,1,2,0
9708000,2,3,1
9709000,1,4,0
9710000,1,2,1
9711000,1,4,1
9712000,3,4,1
9713000,2,4,1
9714000,1,2,1
9715000,3,4,1
9716000,1,3,1
9717000,1,2,1
9718000,2,4,1
9719000,2,4,1
9720000,3,4,1
9721000,1,4,0
9722000,1,3,1
9723000,1,3,1
9724000,3,4,1
9725000,2,3,1
9726000,1,4,1
9727000,1,4,1
9728000,1,2,1
9729000,1,2,1
9730000,1,3,1
9731000,2,3,1
9732000,1,4,1
9733000,1,2,1
9734000,1,3,1
9735000,2,3,1
9736000,1,3,1
9737000,1,2,1
9738000,2,4,1
9739000,1,4,1
9740000,1,2,1
9741000,2,4,1
9742000,2,4,1
9743000,2,4,1
9744000,1,3,1
9745000,2,3,1
9746000,2,4,0
9747000,2,4,0
9748000,3,4,1
9749000,1,2,1
9750000,3,4,0
9751000,2,4,1
9752000,3,4,1
9753000,3,4,1
9754000,2,3,1
9755000,2,3,1
9756000,2,4,1
9757000,2,4,1
9758000,2,4,1
9759000,1,4,1
9760000,2,4,1
9761000,1,2,1
9762000,1,3,1
9763000,1,3,1
9764000,1,2,1
9765000,2,4,1
9766000,2,4,1
9767000,2,3,1
9768000,1,2,1
9769000,1,3,1
9770000,2,4,1
9771000,2,3,1
9772000,1,3,1
9773000,1,3,1
9774000,1,2,1
9775000,1,4,1
9776000,1,3,1
9777000,3,4,1
9778000,1,4,0
9779000,3,4,1
9780000,1,2,1
9781000,2,4,1
9782000,1,3,1
9783000,3,4,1
9784000,1,3,1
9785000,2,4,1
9786000,1,3,1
9787000,2,3,1
9788000,1,3,1
9789000,3,4,1
9790000,1,3,1
9791000,2,4,1
9792000,2,3,1
9793000,1,3,1
9794000,1,3,0
9795000,1,4,1
9796000,2,4,1
9797000,1,4,1
9798000,2,3,1
9799000,1,2,1
9800000,2,4,1
9801000,1,4,0
9802000,2,3,1
9803000,2,3,1
9804000,2,4,1
9805000,3,4,1
9806000,1,4,1
9807000,1,4,0
9808000,2,3,1
9809000,1,3,1
9810000,1,4,0
9811000,2,4,1
9812000,2,4,1
9813000,3,4,1
9814000,1,2,1
9815000,3,4,1
9816000,1,2,1
9817000,3,4,0
9818000,3,4,1
9819000,3,4,1
9820000,3,4,1
9821000,3,4,1
9822000,1,3,1
9823000,2,3,1
9824000,2,4,1
9825000,1,4,1
9826000,2,3,1
9827000,1,2,1
9828000,2,4,1
9829000,1,3,0
9830000,1,3,0
9831000,2,4,1
9832000,2,4,1
9833000,1,2,0
9834000,1,2,1
9835000,2,4,1
9836000,2,3,1
9837000,3,4,1
9838000,1,3,1
9839000,1,2,1
9840000,3,4,1
9841000,1,2,1
9842000,3,4,1
9843000,1,4,1
9844000,1,2,1
9845000,2,3,1
9846000,1,2,1
9847000,3,4,1
9848000,3,4,1
9849000,1,2,1
9850000,1,3,1
9851000,3,4,1
9852000,1,4,0
9853000,2,3,1
9854000,3,4,1
9855000,1,3,1
9856000,2,3,1
9857000,3,4,1
9858000,1,2,1
9859000,2,4,1
9860000,3,4,1
9861000,1,2,1
9862000,1,2,1
9863000,1,2,1
9864000,2,4,1
9865000,2,4,1
9866000,1,3,1
9867000,2,4,1
9868000,2,3,1
9869000,2,3,1
9870000,2,4,1
9871000,2,4,1
9872000,3,4,1
9873000,3,4,1
9874000,1,4,0
9875000,1,3,1
9876000,2,3,1
9877000,1,2,1
9878000,2,3,1
9879000,1,3,1
9880000,2,3,1
9881000,1,4,1
9882000,1,3,1
9883000,1,4,1
9884000,2,4,0
9885000,3,4,1
9886000,1,2,1
9887000,3,4,1
9888000,2,4,1
9889000,2,3,1
9890000,1,3,0
9891000,1,2,1
9892000,3,4,1
9893000,1,4,1
9894000,2,4,1
9895000,1,4,1
9896000,2,3,1
9897000,1,4,0
9898000,2,3,1
9899000,1,2,0
9900000,1,3,1
9901000,2,4,0
9902000,1,2,1
9903000,1,2,1
9904000,2,4,1
9905000,3,4,1
9906000,1,3,1
9907000,1,3,1
9908000,2,4,1
9909000,1,4,1
9910000,3,4,1
9911000,3,4,1
9912000,2,3,1
9913000,1,3,1
9914000,2,4,1
9915000,2,4,1
9916000,2,3,1
9917000,1,4,1
9918000,2,3,1
9919000,2,4,1
9920000,1,3,1
9921000,1,2,1
9922000,3,4,1
9923000,2,3,1
9924000,1,3,1
9925000,2,4,1
9926000,2,4,1
9927000,2,4,1
9928000,1,2,1
9929000,1,3,1
9930000,2,3,1
9931000,2,4,1
9932000,1,4,1
9933000,1,4,0
9934000,1,2,1
9935000,1,3,1
9936000,2,4,1
9937000,3,4,1
9938000,2,4,1
9939000,2,4,1
9940000,3,4,1
9941000,2,4,1
9942000,3,4,0
9943000,1,2,1
9944000,3,4,1
9945000,2,4,1
9946000,3,4,1
9947000,1,4,1
9948000,3,4,1
9949000,1,3,0
9950000,1,3,1
9951000,3,4,1
9952000,2,3,1
9953000,2,4,1
9954000,1,3,1
9955000,2,4,1
9956000,2,4,1
9957000,2,3,1
9958000,2,3,1
9959000,1,4,1
9960000,1,4,1
9961000,1,2,0
9962000,1,2,1
9963000,2,3,1
9964000,1,2,0
9965000,1,4,0
9966000,2,4,1
9967000,3,4,1
9968000,2,3,1
9969000,1,2,1
9970000,1,4,1
9971000,2,4,0
9972000,3,4,1
9973000,2,4,1
9974000,2,3,1
9975000,1,3,1
9976000,1,2,1
9977000,2,4,1
9978000,2,3,1
9979000,2,3,1
9980000,1,4,1
9981000,1,2,1
9982000,2,3,0
9983000,1,3,1
9984000,1,2,1
9985000,1,3,1
9986000,3,4,1
9987000,1,3,1
9988000,1,3,0
9989000,1,2,1
9990000,3,4,1
9991000,3,4,1
9992000,2,3,1
9993000,1,2,1
9994000,1,2,1
9995000,1,2,1
9996000,1,3,1
9997000,2,4,1
9998000,3,4,1
9999000,1,2,1
10000000,1,4,1
10001000,2,4,1
10002000,3,4,1
10003000,1,3,1
10004000,1,2,1
10005000,1,3,1
10006000,1,3,1
10007000,1,2,1
10008000,1,3,1
10009000,1,3,0
10010000,1,4,1
10011000,3,4,1
10012000,2,4,1
10013000,1,3,1
10014000,1,3,1
10015000,2,4,1
10016000,2,3,0
10017000,3,4,1
10018000,1,3,0
10019000,3,4,1
10020000,2,3,1
10021000,1,3,1
10022000,1,3,0
10023000,3,4,1
10024000,3,4,1
10025000,3,4,1
10026000,1,4,1
10027000,1,2,1
10028000,1,4,1
10029000,2,4,1
10030000,2,4,1
10031000,1,2,1
10032000,1,4,1
10033000,2,4,1
10034000,1,4,1
10035000,1,4,1
10036000,2,4,1
10037000,3,4,1
10038000,2,3,1
10039000,2,4,1
10040000,1,2,1
10041000,1,2,1
10042000,1,3,1
10043000,1,3,1
10044000,1,2,1
10045000,2,4,0
10046000,1,2,1
10047000,2,4,1
10048000,1,2,1
10049000,3,4,1
10050000,2,3,1
10051000,2,4,1
10052000,3,4,1
10053000,1,3,1
10054000,1,4,0
10055000,2,4,1
10056000,1,4,1
10057000,3,4,1
10058000,1,3,1
10059000,1,2,1
10060000,1,4,1
10061000,3,4,0
10062000,1,3,0
10063000,3,4,1
10064000,1,3,1
10065000,1,3,1
10066000,1,3,1
10067000,1,3,1
10068000,1,2,1
10069000,1,4,1
10070000,1,3,1
10071000,1,4,0
10072000,2,3,1
10073000,1,4,1
10074000,1,4,1
10075000,1,3,1
10076000,1,4,1
10077000,1,3,1
10078000,1,4,0
10079000,2,4,1
10080000,1,2,1
10081000,3,4,1
10082000,2,4,1
10083000,2,4,1
10084000,1,4,1
10085000,2,4,1
10086000,1,4,1
10087000,1,4,0
10088000,3,4,1
10089000,2,3,1
10090000,2,4,1
10091000,1,3,1
10092000,1,4,1
10093000,1,3,1
10094000,1,4,1
10095000,2,4,0
10096000,1,2,1
10097000,1,4,1
10098000,3,4,1
10099000,3,4,1
10100000,1,3,1
10101000,1,2,1
10102000,1,4,1
10103000,2,3,1
10104000,1,2,1
10105000,1,2,1
10106000,1,4,1
10107000,1,2,1
10108000,1,2,1
10109000,1,4,0
10110000,2,3,1
10111000,3,4,1
10112000,3,4,1
10113000,2,4,1
10114000,1,2,1
10115000,2,4,1
10116000,1,2,1
10117000,3,4,1
10118000,1,4,0
10119000,1,4,0
10120000,2,4,1
10121000,1,4,1
10122000,2,3,1
10123000,2,3,1
10124000,2,3,1
10125000,2,4,1
10126000,2,4,1
10127000,1,3,0
10128000,1,2,1
10129000,1,3,1
10130000,3,4,0
10131000,1,3,0
10132000,1,2,1
10133000,1,2,1
10134000,2,4,1
10135000,1,3,1
10136000,2,3,1
10137000,3,4,1
10138000,1,2,0
10139000,1,2,1
10140000,2,4,1
10141000,2,4,1
10142000,3,4,1
10143000,2,4,1
10144000,2,4,1
10145000,2,3,0
10146000,1,2,0
10147000,1,4,0
10148000,2,3,1
10149000,2,3,1
10150000,1,3,1
10151000,1,2,1
10152000,2,4,1
10153000,1,4,0
10154000,1,3,1
10155000,1,3,1
10156000,1,2,1
10157000,1,4,1
10158000,2,4,1
10159000,2,4,1
10160000,1,4,1
10161000,2,4,1
10162000,1,4,1
10163000,2,3,1
10164000,1,2,1
10165000,1,3,1
10166000,3,4,1
10167000,2,3,1
10168000,1,3,0
10169000,2,3,1
10170000,1,4,1
10171000,3,4,0
10172000,1,3,1
10173000,2,4,1
10174000,1,4,1
10175000,2,4,1
10176000,1,4,1
10177000,1,3,1
10178000,2,3,1
10179000,1,3,1
10180000,1,4,1
10181000,2,4,1
10182000,1,2,1
10183000,1,3,1
10184000,1,2,1
10185000,1,3,1
10186000,2,3,1
10187000,3,4,1
10188000,1,3,1
10189000,3,4,0
10190000,2,3,1
10191000,2,4,1
10192000,1,2,1
10193000,1,3,1
10194000,1,3,1
10195000,2,4,1
10196000,2,4,0
10197000,3,4,1
10198000,1,3,1
10199000,1,3,1
10200000,3,4,1
10201000,2,4,1
10202000,1,4,0
10203000,2,3,1
10204000,1,4,1
10205000,1,3,1
10206000,2,4,1
10207000,1,2,1
10208000,2,3,1
10209000,2,4,1
10210000,1,4,1
10211000,1,3,0
10212000,1,2,1
10213000,1,3,1
10214000,2,3,0
10215000,1,4,0
10216000,2,3,1
10217000,2,3,1
10218000,2,3,1
10219000,2,4,1
10220000,1,2,1
10221000,3,4,1
10222000,3,4,1
10223000,2,3,1
10224000,1,2,1
10225000,1,3,1
10226000,3,4,1
10227000,2,4,0
10228000,2,3,1
10229000,1,3,1
10230000,3,4,1
10231000,2,3,1
10232000,1,4,1
10233000,2,3,1
10234000,1,2,1
10235000,3,4,1
10236000,1,3,1
10237000,2,4,1
10238000,1,3,0
10239000,1,4,1
10240000,2,4,1
10241000,1,2,1
10242000,2,3,1
10243000,1,4,1
10244000,1,3,1
10245000,3,4,1
10246000,3,4,0
10247000,2,4,1
10248000,1,2,1
10249000,2,3,1
10250000,2,3,1
10251000,1,3,1
10252000,3,4,1
10253000,2,4,0
10254000,1,4,1
10255000,1,3,1
10256000,2,3,1
10257000,1,2,1
10258000,3,4,1
10259000,1,2,0
10260000,1,3,1
10261000,1,3,1
10262000,1,2,0
10263000,3,4,1
10264000,1,4,1
10265000,1,2,1
10266000,3,4,1
10267000,1,2,1
10268000,3,4,1
10269000,1,4,1
10270000,1,4,0
10271000,1,2,1
10272000,2,3,1
10273000,1,3,1
10274000,1,4,1
10275000,2,3,1
10276000,2,3,1
10277000,2,4,1
10278000,1,2,1
10279000,1,2,0
10280000,2,4,1
10281000,2,4,1
10282000,1,3,1
10283000,1,2,1
10284000,3,4,1
10285000,1,2,1
10286000,3,4,1
10287000,1,3,1
10288000,3,4,0
10289000,2,4,1
10290000,2,4,1
10291000,2,4,1
10292000,2,3,1
10293000,1,4,0
10294000,3,4,1
10295000,2,3,1
10296000,3,4,1
10297000,2,4,1
10298000,1,4,1
10299000,2,3,1
10300000,1,4,0
10301000,1,2,0
10302000,1,3,0
10303000,1,4,1
10304000,1,4,0
10305000,2,3,0
10306000,1,2,1
10307000,1,4,1
10308000,2,4,0
10309000,1,2,1
10310000,1,2,1
10311000,2,3,1
10312000,2,3,1
10313000,1,2,1
10314000,1,3,1
10315000,3,4,1
10316000,2,3,1
10317000,1,4,1
10318000,2,3,1
10319000,1,4,1
10320000,2,4,0
10321000,3,4,0
10322000,1,2,1
10323000,3,4,1
10324000,3,4,1
10325000,3,4,1
10326000,1,4,0
10327000,1,2,1
10328000,1,4,1
10329000,2,3,1
10330000,1,4,1
10331000,2,4,1
10332000,2,4,1
10333000,1,3,1
10334000,2,4,1
10335000,2,4,1
10336000,1,2,1
10337000,2,3,1
10338000,3,4,1
10339000,3,4,1
10340000,2,3,1
10341000,2,3,1
10342000,2,4,0
10343000,3,4,1
10344000,1,4,1
10345000,2,4,1
10346000,2,3,1
10347000,1,4,1
10348000,3,4,1
10349000,1,2,1
10350000,2,3,1
10351000,3,4,1
10352000,3,4,1
10353000,1,2,1
10354000,1,2,1
10355000,2,4,1
10356000,2,3,0
10357000,1,4,1
10358000,1,2,1
10359000,1,2,1
10360000,1,3,1
10361000,3,4,0
10362000,1,2,1
10363000,2,4,1
10364000,1,3,1
10365000,1,4,0
10366000,2,3,1
10367000,3,4,1
10368000,1,4,1
10369000,1,2,1
10370000,1,4,1
10371000,1,2,1
10372000,3,4,1
10373000,2,3,1
10374000,1,4,1
10375000,1,2,1
10376000,1,4,1
10377000,1,2,1
10378000,2,4,0
10379000,1,3,1
10380000,2,3,1
10381000,1,3,1
10382000,3,4,1
10383000,2,4,0
10384000,1,4,0
10385000,3,4,1
10386000,1,4,1
10387000,2,4,1
10388000,1,3,1
10389000,3,4,1
10390000,2,3,0
10391000,1,2,1
10392000,1,3,1
10393000,1,3,1
10394000,1,4,1
10395000,1,3,1
10396000,1,3,1
10397000,2,3,1
10398000,3,4,1
10399000,1,3,1
10400000,2,4,1
10401000,2,4,1
10402000,1,3,1
10403000,1,4,1
10404000,1,4,0
10405000,3,4,1
10406000,2,3,1
10407000,1,4,1
10408000,1,4,1
10409000,1,2,1
10410000,3,4,1
10411000,1,2,0
10412000,3,4,1
10413000,3,4,1
10414000,1,3,1
10415000,1,4,1
10416000,3,4,1
10417000,1,2,1
10418000,2,4,1
10419000,1,2,1
10420000,2,4,0
10421000,2,4,1
10422000,1,3,1
10423000,1,4,1
10424000,1,3,1
10425000,2,4,1
10426000,1,4,0
10427000,2,4,1
10428000,3,4,1
10429000,2,3,0
10430000,1,3,1
10431000,3,4,1
10432000,1,2,1
10433000,2,3,1
10434000,2,4,1
10435000,1,2,1
10436000,1,4,1
10437000,2,4,1
10438000,1,4,0
10439000,1,3,1
10440000,3,4,1
10441000,3,4,1
10442000,1,4,1
10443000,1,3,1
10444000,3,4,1
10445000,2,4,1
10446000,3,4,0
10447000,1,2,0
10448000,2,3,1
10449000,1,3,1
10450000,1,4,0
10451000,1,3,1
10452000,2,3,1
10453000,1,2,1
10454000,1,2,1
10455000,1,2,1
10456000,1,4,1
10457000,1,2,1
10458000,1,4,0
10459000,3,4,1
10460000,2,4,1
10461000,3,4,1
10462000,1,2,1
10463000,3,4,1
10464000,1,4,1
10465000,1,3,1
10466000,1,2,1
10467000,1,4,1
10468000,1,3,1
10469000,1,2,1
10470000,3,4,1
10471000,1,2,1
10472000,2,4,1
10473000,2,4,1
10474000,3,4,1
10475000,1,4,1
10476000,2,4,1
10477000,2,4,1
10478000,1,2,0
10479000,1,2,1
10480000,1,3,1
10481000,1,2,1
10482000,1,2,1
10483000,1,2,1
10484000,3,4,1
10485000,3,4,1
10486000,3,4,1
10487000,1,4,0
10488000,2,3,1
10489000,2,3,1
10490000,1,2,1
10491000,1,2,1
10492000,2,4,1
10493000,2,4,1
10494000,3,4,1
10495000,2,3,1
10496000,3,4,1
10497000,1,2,0
10498000,2,4,0
10499000,1,3,1
10500000,1,2,1
10501000,3,4,1
10502000,2,4,1
10503000,2,3,1
10504000,3,4,1
10505000,2,4,0
10506000,1,4,1
10507000,2,3,1
10508000,1,3,1
10509000,1,2,1
10510000,2,4,1
10511000,1,3,1
10512000,2,4,1
10513000,1,2,1
10514000,3,4,1
10515000,2,4,1
10516000,3,4,1
10517000,2,3,1
10518000,1,4,1
10519000,1,2,1
10520000,2,4,1
10521000,3,4,1
10522000,3,4,1
10523000,1,4,1
10524000,2,4,1
10525000,1,4,1
10526000,1,2,0
10527000,1,2,1
10528000,3,4,1
10529000,1,4,1
10530000,2,3,1
10531000,1,2,1
10532000,1,3,1
10533000,1,3,1
10534000,1,4,1
10535000,3,4,1
10536000,1,2,1
10537000,1,4,1
10538000,1,2,1
10539000,2,3,1
10540000,1,2,1
10541000,1,2,1
10542000,3,4,1
10543000,1,3,1
10544000,3,4,0
10545000,3,4,1
10546000,1,4,1
10547000,1,4,1
10548000,2,3,1
10549000,2,4,0
10550000,3,4,1
10551000,1,4,1
10552000,3,4,1
10553000,1,4,1
10554000,3,4,1
10555000,2,4,1
10556000,2,4,1
10557000,2,3,1
10558000,1,3,1
10559000,2,4,0
10560000,1,4,1
10561000,1,4,1
10562000,2,4,1
10563000,2,4,0
10564000,1,3,1
10565000,1,3,1
10566000,3,4,1
10567000,2,4,1
10568000,2,4,1
10569000,1,3,1
10570000,1,2,1
10571000,1,2,0
10572000,2,4,1
10573000,1,2,1
10574000,2,4,0
10575000,2,3,1
10576000,1,2,1
10577000,1,4,0
10578000,1,4,1
10579000,3,4,1
10580000,1,2,1
10581000,2,3,1
10582000,2,4,1
10583000,1,4,1
10584000,2,3,1
10585000,2,3,1
10586000,2,3,1
10587000,3,4,1
10588000,3,4,1
10589000,1,2,1
10590000,1,3,1
10591000,1,3,1
10592000,1,2,1
10593000,3,4,1
10594000,2,3,0
10595000,1,2,1
10596000,1,3,1
10597000,1,3,1
10598000,3,4,1
10599000,3,4,1
10600000,2,4,0
10601000,1,4,1
10602000,1,4,0
10603000,1,3,1
10604000,1,2,1
10605000,1,3,1
10606000,2,3,1
10607000,3,4,1
10608000,2,3,1
10609000,2,4,1
10610000,3,4,1
10611000,2,3,1
10612000,2,4,1
10613000,1,3,1
10614000,3,4,1
10615000,1,4,0
10616000,1,4,1
10617000,1,4,1
10618000,2,4,1
10619000,2,3,0
10620000,1,2,0
10621000,1,3,0
10622000,1,2,1
10623000,1,2,1
10624000,1,3,1
10625000,1,2,1
10626000,1,4,0
10627000,1,3,1
10628000,1,4,1
10629000,1,3,1
10630000,2,3,1
10631000,1,2,1
10632000,2,3,1
10633000,1,3,1
10634000,2,3,1
10635000,1,2,1
10636000,1,4,1
10637000,2,3,1
10638000,3,4,1
10639000,2,3,1
10640000,1,2,0
10641000,1,2,1
10642000,1,3,1
10643000,1,3,0
10644000,1,3,1
10645000,2,3,0
10646000,2,4,1
10647000,1,3,0
10648000,2,3,1
10649000,3,4,1
10650000,1,3,1
10651000,2,4,1
10652000,1,3,1
10653000,3,4,1
10654000,1,3,1
10655000,2,3,1
10656000,3,4,1
10657000,1,4,1
10658000,2,4,1
10659000,2,4,1
10660000,1,2,1
10661000,1,3,1
10662000,3,4,1
10663000,3,4,1
10664000,2,3,1
10665000,2,4,1
10666000,1,4,1
10667000,1,3,1
10668000,1,4,1
10669000,2,4,1
10670000,1,4,0
10671000,2,4,1
10672000,1,2,1
10673000,1,4,0
10674000,3,4,1
10675000,1,4,1
10676000,1,4,0
10677000,1,4,1
10678000,1,2,1
10679000,1,2,1
10680000,1,4,1
10681000,2,4,1
10682000,2,4,1
10683000,2,4,1
10684000,2,4,1
10685000,2,4,1
10686000,3,4,1
10687000,2,3,1
10688000,2,3,1
10689000,1,3,1
10690000,1,3,1
10691000,1,3,1
10692000,1,2,1
10693000,2,4,1
10694000,1,3,1
10695000,2,3,1
10696000,3,4,1
10697000,2,4,1
10698000,2,3,1
10699000,3,4,1
10700000,3,4,1
10701000,3,4,1
10702000,1,3,1
10703000,1,3,1
10704000,1,4,0
10705000,2,3,1
10706000,1,3,0
10707000,1,2,1
10708000,1,3,1
10709000,3,4,1
10710000,2,4,1
10711000,1,4,0
10712000,1,3,1
10713000,2,4,0
10714000,2,3,1
10715000,1,4,1
10716000,2,4,0
10717000,2,3,1
10718000,1,2,1
10719000,2,4,1
10720000,1,4,1
10721000,1,2,1
10722000,3,4,1
10723000,1,4,1
10724000,3,4,0
10725000,3,4,1
10726000,2,3,1
10727000,3,4,0
10728000,1,4,1
10729000,1,3,1
10730000,2,4,1
10731000,2,4,1
10732000,1,3,1
10733000,1,2,1
10734000,1,2,1
10735000,1,2,1
10736000,2,3,1
10737000,2,4,0
10738000,2,4,1
10739000,1,2,1
10740000,2,3,1
10741000,1,4,1
10742000,2,4,1
10743000,1,2,1
10744000,2,4,1
10745000,2,4,1
10746000,1,3,1
10747000,1,2,1
10748000,2,4,1
10749000,1,3,0
10750000,1,4,1
10751000,2,4,0
10752000,1,3,1
10753000,1,2,1
10754000,1,2,1
10755000,1,2,1
10756000,1,3,1
10757000,2,4,1
10758000,3,4,1
10759000,1,3,1
10760000,1,3,1
10761000,1,2,1
10762000,2,4,1
10763000,1,3,1
10764000,3,4,1
10765000,1,2,1
10766000,2,4,1
10767000,1,2,1
10768000,1,2,1
10769000,2,4,0
10770000,1,2,1
10771000,2,3,0
10772000,1,4,0
10773000,2,4,1
10774000,3,4,1
10775000,2,3,1
10776000,1,3,1
10777000,2,4,1
10778000,3,4,1
10779000,1,3,1
10780000,2,3,1
10781000,1,3,1
10782000,1,2,0
10783000,1,2,1
10784000,3,4,1
10785000,1,2,1
10786000,1,2,1
10787000,1,4,1
10788000,1,3,0
10789000,1,3,1
10790000,1,4,1
10791000,2,3,1
10792000,3,4,1
10793000,1,2,1
10794000,2,4,1
10795000,2,4,1
10796000,3,4,1
10797000,2,4,1
10798000,2,3,1
10799000,1,3,1
10800000,1,4,0
10801000,1,4,1
10802000,1,4,1
10803000,1,4,1
10804000,3,4,1
10805000,2,3,1
10806000,2,4,1
10807000,1,2,1
10808000,2,4,1
10809000,1,3,1
10810000,1,2,1
10811000,1,2,1
10812000,1,2,1
10813000,2,4,1
10814000,1,4,1
10815000,2,4,1
10816000,1,4,1
10817000,1,4,0
10818000,1,4,1
10819000,3,4,1
10820000,1,2,1
10821000,1,4,1
10822000,2,4,1
10823000,3,4,1
10824000,1,4,1
10825000,1,3,1
10826000,1,4,0
10827000,2,4,0
10828000,1,3,1
10829000,1,4,1
10830000,1,4,1
10831000,3,4,1
10832000,1,3,1
10833000,3,4,1
10834000,2,4,1
10835000,2,4,1
10836000,1,3,0
10837000,2,3,1
10838000,1,4,1
10839000,1,2,1
10840000,1,3,1
10841000,2,3,1
10842000,1,2,1
10843000,2,3,1
10844000,2,4,1
10845000,3,4,1
10846000,2,4,1
10847000,1,2,1
10848000,1,4,1
10849000,2,3,1
10850000,3,4,1
10851000,1,3,0
10852000,2,3,1
10853000,2,3,1
10854000,1,4,0
10855000,1,2,1
10856000,1,4,1
10857000,1,2,1
10858000,1,2,1
10859000,3,4,1
10860000,1,4,1
10861000,3,4,1
10862000,1,4,1
10863000,2,4,1
10864000,1,4,0
10865000,1,2,1
10866000,1,4,0
10867000,1,4,0
10868000,1,2,1
10869000,1,2,1
10870000,1,2,1
10871000,1,3,0
10872000,2,4,0
10873000,3,4,1
10874000,2,4,1
10875000,2,3,1
10876000,2,3,1
10877000,2,4,0
10878000,1,4,1
10879000,1,3,0
10880000,2,4,1
10881000,3,4,1
10882000,2,4,1
10883000,1,3,1
10884000,2,3,1
10885000,1,3,1
10886000,1,2,1
10887000,1,4,1
10888000,3,4,1
10889000,1,4,1
10890000,1,2,1
10891000,1,2,0
10892000,1,3,1
10893000,2,3,1
10894000,1,3,1
10895000,2,3,1
10896000,2,4,1
10897000,2,3,1
10898000,2,4,1
10899000,2,4,1
10900000,3,4,1
10901000,1,2,1
10902000,2,3,1
10903000,1,2,1
10904000,3,4,1
10905000,1,4,0
10906000,1,2,1
10907000,3,4,1
10908000,2,3,1
10909000,1,2,1
10910000,2,3,1
10911000,1,3,1
10912000,3,4,1
10913000,2,4,1
10914000,3,4,1
10915000,1,2,1
10916000,1,2,1
10917000,2,3,1
10918000,1,3,1
10919000,1,4,0
10920000,3,4,1
10921000,2,3,1
10922000,2,4,1
10923000,1,4,0
10924000,1,3,1
10925000,1,4,1
10926000,1,2,1
10927000,3,4,1
10928000,1,4,1
10929000,3,4,1
10930000,2,3,1
10931000,3,4,1
10932000,2,4,1
10933000,3,4,0
10934000,1,4,1
10935000,1,2,1
